Fire_ID,Fire_Year,Fire_Start,BurnDay,sdd,tssm,avgBio,cc,age,tri,RBR_median,RBR_quant,RBR_cv,FIRE_FINAL,size_class,dc,pyroregion
RED56_2013_1884,2013,2013-07-18,198,127,71,30.9084129333496,27.0345840454102,78.6162109375,9,150.5812714,315.872862374302,1.134560347,65,1,227.78447155274,1
SLK23_2013_1885,2013,2013-06-11,161,132,29,35.9267959594727,32.1773872375488,70.9856643676758,7.56695318222046,299.1125258,510.852458722569,0.610962033,666,2,115.009831779927,1
NIP25_2013_1887,2013,2013-06-10,160,125,35,39.1135673522949,32.8122520446777,82.3469009399414,6.83119773864746,294.6021935,450.932351244212,0.483494163,523,2,76.8842523977436,1
RED41_2013_1888,2013,2013-07-07,187,125,62,30.3694362640381,28.6796817779541,58.5852317810059,17.6338653564453,254.9409973,398.259515948356,0.527968049,566,2,186.36040984895,1
SLK22_2013_1889,2013,2013-06-09,159,132,27,34.4685592651367,26.178560256958,86.7150650024414,2.9809136390686,106.6417183,424.181455841227,0.876301706,88,1,126.860731958931,1
SLK21_2013_1890,2013,2013-06-08,158,127,31,34.7170257568359,35.3606796264648,68.877799987793,9.81170845031738,41.34800288,461.865649508722,1.383878231,1649,2,113.409145158938,1
SLK31_2013_1891,2013,2013-06-24,174,131,43,27.5490856170654,26.0662155151367,58.2586479187012,5.83746957778931,262.4664265,532.861984076794,0.717335463,4842,2,178.623762168453,1
SLK37_2013_1893,2013,2013-07-05,185,131,54,46.0995635986328,37.9872970581055,87.7376708984375,8.08578014373779,140.5675455,458.58205659684,0.812967479,201,1,214.826941148183,1
NIP23_2013_1894,2013,2013-06-08,158,124,34,64.8961791992188,65.4998092651367,78.3915939331055,4.77506303787231,60.49084971,347.31056036483,1.010571599,259,1,57.0401033047077,1
SLK43_2013_1896,2013,2013-06-22,172,132,40,34.910400390625,29.7057704925537,64.1406707763672,12.3136548995972,253.0087125,458.067822571026,0.586339474,160,1,140.111857516094,1
SLK41_2013_1897,2013,2013-07-30,210,133,77,34.6097946166992,29.8009185791016,62.438793182373,6.44158744812012,272.0974217,477.46589236895,0.604406714,401,1,333.039087466261,1
THU65_2012_1859,2012,2012-09-13,256,92,164,71.339485168457,53.1204605102539,93.5026245117188,14.217490196228,100.0470017,231.156909813257,0.736441433,822,2,290.644367763514,1
SLK88_2011_1786,2011,2011-07-18,198,119,79,56.1610527038574,47.1472091674805,90.2303848266602,8.28074836730957,243.541499,513.609254154076,0.656837583,1700,2,330.218008751864,1
RED55_2011_1787,2011,2011-07-19,199,110,89,75.3536605834961,65.0603790283203,94.2755813598633,14.1526679992676,286.7535962,568.588738882552,0.584052563,1322,2,349.671250983887,1
RED122_2011_1794,2011,2011-07-21,201,116,85,88.6284255981445,60.0358810424805,102.262023925781,6.83849382400513,486.6469668,603.239474788928,0.402106494,302,1,362.103539079467,1
RED26_2011_1806,2011,2011-07-02,182,113,69,62.2422027587891,55.5720825195312,81.1505584716797,22.2396945953369,226.8723641,483.850495341267,0.678248167,121,1,217.054306218328,1
SLK70_2011_1807,2011,2011-07-09,189,115,74,55.6592445373535,46.8463935852051,95.3714447021484,12.9545259475708,214.3113451,345.075478978486,0.565639079,141000,3,253.552295156013,1
RED103_2011_1812,2011,2011-07-17,197,119,78,54.9686317443848,39.6738815307617,83.0565795898438,6.94573974609375,476.9807829,568.020646963872,0.319390059,61,1,313.113834036118,1
SLK60_2011_1815,2011,2011-07-09,189,115,74,56.718807220459,46.1331481933594,100.430107116699,10.8480253219604,320.1401675,577.189610181018,0.673180878,19001,3,243.094776601961,1
SLK95_2011_1817,2011,2011-07-19,199,116,83,90.323371887207,66.4807815551758,111.568351745605,8.06152534484863,230.0980109,504.80520483829,0.768591404,150,1,311.075847302603,1
SLK61_2011_1819,2011,2011-07-07,187,116,71,63.9951782226562,56.1114959716797,88.3338317871094,18.0654067993164,318.6868802,571.460369231701,0.547744453,4611,2,220.360985943843,1
SLK64_2011_1820,2011,2011-07-07,187,117,70,86.9743423461914,61.8195724487305,104.763107299805,13.0531902313232,267.866008,398.825322118923,0.536121309,21244,3,219.136398047872,1
SLK65_2011_1822,2011,2011-07-05,185,115,70,59.6384506225586,52.3497657775879,114.524070739746,4.62446594238281,166.7682934,496.604731217536,0.848835289,245,1,202.994678231393,1
RED84_2011_1823,2011,2011-07-12,192,117,75,86.6707534790039,59.0771789550781,97.9295120239258,13.283034324646,241.8695691,390.113252222374,0.623945773,41009,3,241.616195669072,1
THU33_2011_1829,2011,2011-06-08,158,117,41,90.1442794799805,65.4109649658203,98.8396224975586,18.2114219665527,319.9812604,478.366735912047,0.405911446,125,1,99.1425256816081,1
THU22_2011_1831,2011,2011-05-20,139,115,24,94.2483596801758,65.1448669433594,96.1221618652344,10.835485458374,316.7417261,469.175623144133,0.434428751,1317,2,64.654684445431,1
KEN27_2011_1832,2011,2011-07-10,190,109,81,55.9006881713867,63.1649398803711,67.0142631530762,12.4838266372681,384.50905,509.250992434945,0.406447053,41,1,167.139427250357,1
NIP66_2011_1835,2011,2011-08-01,212,119,93,89.556526184082,59.6379814147949,100.313232421875,32.1297187805176,388.9100217,533.170282253535,0.358102679,190,1,278.787243919109,1
RED23_2011_1795,2011,2011-07-05,185,109,76,25.8090496063232,36.2180519104004,58.7527236938477,9.33475303649902,331.1104492,485.894491597726,0.514213443,1324,2,223.58891672539,1
SLK38_2011_1798,2011,2011-06-18,168,114,54,35.5108642578125,37.3565979003906,78.4501647949219,13.0709981918335,276.0488566,540.339393439608,0.588907599,8674,2,96.6763028877361,1
RED58_2011_1799,2011,2011-07-07,187,113,74,55.4962425231934,50.3067893981934,81.4579620361328,17.6812133789062,279.4331336,544.347056551108,0.677429318,4193,2,262.877165738741,1
RED82_2011_1800,2011,2011-07-17,197,112,85,75.0384902954102,63.8536682128906,96.3596649169922,15.7271680831909,321.4475545,557.430201998874,0.558478534,14232,3,337.495236059067,1
RED85_2011_1818,2011,2011-07-12,192,115,77,66.5843505859375,54.1078643798828,79.6591949462891,15.5456266403198,196.8212812,368.484435678369,0.549012184,31563,3,257.897236929736,1
SLK35_2011_1821,2011,2011-06-15,165,112,53,86.1716842651367,63.0207405090332,104.952484130859,14.5893726348877,164.5279933,368.773482555196,0.741248369,112000,3,93.3598395039479,1
THU51_2011_1828,2011,2011-08-01,212,111,101,110.984588623047,74.5216827392578,108.35669708252,11.6486396789551,177.8966389,395.992776221869,0.667905688,763,2,345.195101525791,1
SLK84_2011_1669,2011,2011-07-16,196,111,85,79.3613510131836,62.9095191955566,104.378829956055,8.30186557769775,187.9294508,482.129399776758,0.734217227,2500,2,302.504404278974,1
RED51_2011_1670,2011,2011-07-04,184,114,70,63.5004081726074,53.4135932922363,103.672866821289,9.58515739440918,205.1674208,460.513975479856,0.572431147,94,1,212.965584483349,1
RED36_2011_1671,2011,2011-07-05,185,114,71,40.8884696960449,37.0179176330566,89.103874206543,17.746072769165,341.911614,438.145134966552,0.257370591,66,1,238.968690442041,1
RED65_2011_1777,2011,2011-07-18,198,113,85,25.9763088226318,39.6315994262695,52.1513557434082,6.39944314956665,281.5535402,451.724773735789,0.531947136,420,1,328.748538606454,1
RED114_2011_1778,2011,2011-07-16,196,118,78,108.62378692627,73.6061248779297,92.675651550293,15.5243444442749,177.4170535,421.686262873947,0.657182992,141,1,279.666945695092,1
RED107_2011_1779,2011,2011-07-18,198,118,80,30.3398265838623,32.4188652038574,66.6921577453613,10.1187238693237,410.0865443,569.79910533147,0.456788182,3185,2,351.47244741826,1
RED118_2011_1780,2011,2011-07-18,198,115,83,42.5003700256348,39.6973609924316,82.8558807373047,22.8899765014648,454.614199,589.580642174884,0.415377855,17057,3,367.812800980455,1
SLK85_2011_1781,2011,2011-07-18,198,118,80,42.8628883361816,34.0676460266113,78.7497100830078,3.54894709587097,226.2899234,453.402230092135,0.553162932,375,1,325.129645010361,1
SLK87_2011_1782,2011,2011-07-16,196,118,78,71.3846817016602,55.7803001403809,94.4552001953125,11.0158557891846,389.7520677,571.782114156264,0.461026877,1000,2,312.423417500281,1
RED100_2011_1783,2011,2011-07-17,197,109,88,50.1227607727051,51.4905662536621,80.7814254760742,23.0818729400635,335.1766657,596.795628349485,0.594229102,10366,3,355.162388242802,1
RED54_2011_1784,2011,2011-07-17,197,115,82,53.9003677368164,53.3080940246582,83.6284408569336,12.4631757736206,336.8998577,550.641867151546,0.500556827,2042,2,343.903866454142,1
SLK48_2011_1785,2011,2011-07-04,184,117,67,46.8270988464355,38.8844718933105,87.0581817626953,7.87552356719971,127.4005786,261.635245705912,0.717857063,7500,2,232.245688609929,1
SLK47_2011_1788,2011,2011-07-03,183,115,68,61.3083038330078,48.3945922851562,104.250701904297,6.36262559890747,254.1112714,474.466793257989,0.627428412,3775,2,202.764729103616,1
RED32_2011_1789,2011,2011-07-06,186,111,75,50.5887641906738,54.6331100463867,83.2647094726562,17.9460716247559,230.765634,500.184440282058,0.628723204,2931,2,247.432425079846,1
RED123_2011_1790,2011,2011-07-19,199,115,84,53.4503479003906,52.5887069702148,72.1064376831055,10.5742034912109,249.7474844,386.853163918349,0.468786478,265,1,362.639949098022,1
NIP40_2011_1791,2011,2011-07-11,191,110,81,79.5884552001953,58.8076782226562,102.656356811523,11.3444051742554,138.2902417,247.9579767959,0.643805206,12600,3,231.435174250648,1
RED53_2011_1792,2011,2011-07-07,187,114,73,81.5557022094727,61.6018104553223,106.016120910645,19.2918853759766,280.9931133,518.771421210665,0.600085139,1034,2,243.184771888242,1
RED120_2011_1793,2011,2011-07-20,200,109,91,42.0102500915527,52.7022476196289,56.8802642822266,9.11312198638916,357.9485803,535.678220411582,0.367785484,133,1,369.820419135827,1
RED24_2011_1796,2011,2011-07-04,184,109,75,51.9729385375977,54.6890525817871,74.5890197753906,18.5616302490234,233.6216053,519.397424961086,0.669340253,10445,3,247.637883309349,1
RED22_2011_1797,2011,2011-07-03,183,108,75,54.6475982666016,50.0038299560547,78.8726196289062,10.828049659729,324.6397371,512.789753764571,0.517771244,3100,2,233.341529273318,1
RED73_2011_1801,2011,2011-07-07,187,114,73,62.1325836181641,50.4895973205566,98.1810302734375,1.87827086448669,230.982434,438.694202588656,0.545225143,43,1,260.654642122641,1
RED101_2011_1802,2011,2011-07-10,190,117,73,77.3553924560547,57.673397064209,94.0378036499023,15.6599550247192,224.2763263,424.360921341357,0.514074802,179,1,282.389133472009,1
RED106_2011_1803,2011,2011-07-21,201,111,90,80.537467956543,64.5789794921875,101.121940612793,9.43612670898438,269.8306471,515.434677362515,0.50898093,489,1,346.254009871007,1
RED96_2011_1804,2011,2011-07-18,198,113,85,64.5413131713867,55.1661605834961,91.0785293579102,21.9297027587891,312.3382935,569.991787657846,0.584309042,4795,2,359.649034144773,1
SLK50_2011_1805,2011,2011-07-16,196,116,80,53.1642646789551,49.314510345459,90.7211761474609,7.75354862213135,211.4587673,481.119587618481,0.688126087,850,2,297.40400082233,1
SLK51_2011_1808,2011,2011-07-16,196,116,80,62.6783790588379,50.2399864196777,98.0369567871094,5.05163955688477,241.5397951,482.426713957923,0.619483769,520,2,294.161747928713,1
RED29_2011_1809,2011,2011-07-07,187,114,73,55.0164642333984,48.9978675842285,86.7711181640625,25.0454483032227,349.8904859,575.750419905038,0.548738897,27482,3,255.597920958385,1
